x1,x2,x3,x4,y
0.25718168,0.087534518,0.357356083,0.316316507,0.030273086
0.008148592,0.09440596,0.247820716,0.613283997,0.001818948
0.41759124,0.096261987,0.754300493,0.858120732,0.274484141
0.034458945,0.073916995,0.983094684,0.643116402,0.023872081
0.573266974,0.1268532,0.428266327,0.338326043,0.089993826
0.997419187,0.065973628,0.985787488,0.734284493,0.755696246
0.099383611,0.593662961,0.778568021,0.842665281,0.082920152
0.245680994,0.635230723,0.197372906,0.67517463,0.110351907
0.634054167,0.36186048,0.734865593,0.157357833,0.220565866
0.758023957,0.846088098,0.413523489,0.424178224,0.404327671
0.349710555,0.737966031,0.979810736,0.140199761,0.266528212
0.688300657,0.619155126,0.213200503,0.247571825,0.168667846
0.730639801,0.481173724,0.927285949,0.400217045,0.457220165
0.059927815,0.189745788,0.857796877,0.300408913,0.02583082
0.090124939,0.679052968,0.929071131,0.000991263,0.059675646
0.87066752,0.360660983,0.13033551,0.492035842,0.169415775
0.857318226,0.048904,0.757809412,0.740280017,0.48210485
0.730713382,0.632121529,0.270401338,0.807099371,0.410698883
0.371448601,0.897903973,0.557507384,0.842611932,0.339325893
0.642733879,0.044497998,0.075677052,0.351666474,0.042220031
0.467436323,0.801921436,0.741488034,0.95063235,0.490009842
0.972236857,0.633594641,0.673923182,0.039379742,0.416683892
0.964042176,0.840199164,0.667422771,0.942060532,0.982776329
0.946047957,0.052384821,0.088784437,0.194043958,0.022837552
0.62794561,0.477111367,0.877145559,0.217905117,0.327945294
0.119569245,0.6529229,0.074567084,0.850895582,0.069104558
0.776417002,0.035299205,0.509109642,0.94472595,0.447583353
0.627679495,0.875458458,0.224480429,0.135369182,0.262101316
0.352577982,0.469401923,0.014167137,0.422119283,0.070290575
0.28642144,0.502225933,0.749621562,0.456105222,0.146389332
0.22051405,0.535997443,0.057774779,0.954284975,0.132450772
0.620896418,0.667512467,0.494117012,0.878702776,0.453826568
0.393351283,0.290339558,0.692627797,0.759210529,0.224294989
0.481392449,0.959014145,0.948138634,0.411197969,0.478446031
0.114332555,0.932512435,0.361820682,0.597634676,0.077612417
0.490434825,0.14404083,0.715060713,0.43001356,0.175813834
0.145254133,0.249786014,0.152384311,0.991631736,0.077634524
0.209551206,0.003840907,0.601365448,0.889189059,0.12073422
0.447724188,0.520864246,0.551740878,0.097071686,0.130990771
0.854455055,0.8764023,0.827789594,0.539678854,0.745328271
0.148543301,0.379538933,0.209194661,0.751610534,0.055906544
0.370076686,0.886201641,0.566456019,0.452034037,0.242503951
0.800749875,0.226471797,0.907724706,0.948278435,0.710459564
0.658414263,0.128296758,0.361906293,0.635008183,0.181285023
0.777156883,0.640366817,0.407192268,0.614055276,0.370291585
0.437787563,0.07688435,0.552117923,0.524283055,0.128188166
0.549440666,0.54563438,0.039788792,0.817763633,0.265939553
0.959755488,0.33533018,0.699459562,0.180916013,0.304444332
0.164347466,0.373157485,0.602625738,0.757876775,0.088483155
0.560082331,0.135133798,0.617632839,0.354782748,0.147190271
0.0167816,0.953409797,0.59822674,0.065348584,0.010665847
0.691335516,0.757099423,0.784523994,0.265974587,0.435340858
0.759364073,0.30273776,0.687120093,0.480778423,0.301821425
0.324645332,0.129824362,0.608603194,0.428736801,0.092697192
0.972786196,0.808156714,0.716873405,0.386510916,0.640295385
0.208726484,0.40031099,0.644141004,0.272149181,0.067755925
0.353250811,0.499172013,0.441410224,0.764939804,0.181773787
0.285724713,0.22173151,0.684107827,0.760299993,0.156466347
0.376891643,0.422152911,0.211385046,0.768392261,0.153267393
0.333412817,0.741315385,0.097588677,0.201808127,0.099990265
0.928137437,0.735338259,0.180436379,0.908800184,0.649323752
0.434575307,0.904329033,0.88980319,0.930218063,0.537757904
0.097959998,0.190723118,0.218647637,0.091971473,0.004537549
0.760125845,0.274773912,0.025472626,0.673602173,0.201391331
0.875898741,0.98346181,0.388336276,0.36263208,0.547219587
0.92496581,0.433971689,0.035330142,0.472240495,0.19081616
0.450267587,0.573052161,0.347109961,0.594159304,0.18053465
0.252165519,0.785789219,0.562807977,0.617692025,0.165894772
0.278670292,0.997360891,0.68479521,0.753384258,0.283026058
0.870682179,0.804397298,0.74353824,0.04497214,0.523248044
0.117211956,0.765604577,0.292079752,0.609257765,0.061105873
0.068522422,0.797947857,0.820500732,0.838987414,0.068996669
0.093846252,0.493865686,0.237357131,0.751318732,0.040575439
0.537461454,0.631697853,0.26901309,0.503093899,0.194699091
0.15977441,0.534170686,0.545213033,0.683326564,0.08384408
0.521810155,0.246052316,0.046985356,0.784482056,0.176935769
0.309151832,0.246437367,0.604876335,0.742796398,0.151229849
0.53789029,0.841285369,0.044003484,0.890542709,0.404160999
0.946538841,0.524759387,0.883174196,0.695460429,0.728377863
0.345277465,0.03102745,0.593252401,0.001514399,0.060926523
0.144532016,0.403852683,0.86531385,0.209977451,0.069083093
0.711879543,0.304674901,0.963342002,0.770020085,0.574410457
0.548965445,0.819470351,0.160590302,0.100126049,0.194154291
0.541005573,0.413241273,0.019276049,0.286800652,0.068543926
0.475364998,0.754214933,0.404577991,0.732253074,0.301552084
0.565142867,0.574460946,0.681909547,0.77765164,0.395528822
0.4923169,0.463041074,0.04668682,0.963739268,0.281944983
0.4147139,0.889053981,0.668441454,0.805061855,0.390941576
0.601434637,0.435095394,0.631436555,0.966820484,0.457920898
0.853900908,0.892494298,0.745228298,0.761464474,0.824757028
0.123663904,0.184734633,0.107880012,0.510231517,0.018926834
0.348866867,0.945441393,0.460858161,0.696187937,0.277510914
0.139310271,0.785892552,0.575284262,0.209902853,0.069142355
0.928564382,0.34464504,0.510289495,0.898916753,0.551208307
0.167314297,0.402439072,0.196095504,0.363816452,0.027838846
0.866681153,0.237483548,0.038076947,0.266751146,0.055902868
0.460831121,0.46255183,0.767204126,0.444575939,0.230462595
0.964727753,0.61093272,0.54555905,0.263508941,0.357099008
0.609400524,0.09040345,0.839516867,0.940325814,0.486659333
0.900761124,0.861021331,0.878832061,0.577703777,0.832053397
0.655935921,0.333355792,0.830648974,0.669048566,0.409543361
0.591229641,0.451347826,0.75908518,0.923547468,0.482699123
0.074703528,0.885128953,0.016876781,0.1143848,0.029762706
0.798545612,0.858838349,0.519709039,0.657319932,0.574861123
0.621161456,0.946830357,0.087245779,0.354501994,0.319827094
0.092323808,0.426264229,0.710948118,0.607281459,0.048744163
0.136697792,0.233654105,0.774495722,0.859393865,0.095209717
0.361085642,0.228730902,0.106231169,0.739497687,0.110214119
0.202436828,0.840864707,0.995150417,0.811750826,0.238502691
0.70234094,0.933706435,0.283066952,0.145938301,0.341770547
0.016325226,0.124357285,0.838085667,0.392451884,0.007116744
0.634318001,0.271014418,0.666926261,0.988338024,0.47416904
0.099896596,0.352899329,0.242769494,0.964437629,0.055623169
0.73798171,0.362141285,0.907103787,0.435194492,0.421895965
0.00716314,0.374490939,0.508686703,0.422408275,0.002068122
0.828901964,0.174956275,0.285888378,0.71406335,0.257883142
0.694831376,0.018409024,0.20289994,0.140088839,0.021238272
0.352261341,0.593625039,0.768708232,0.987274448,0.337821069
0.324623566,0.611149935,0.598546686,0.755206271,0.211345993
0.311870219,0.654358654,0.994177489,0.693186548,0.295821645
0.458585773,0.298143064,0.05022416,0.919339213,0.214754878
0.971102493,0.724429065,0.123640171,0.965107184,0.714496544
0.676778926,0.657554423,0.482236151,0.400200236,0.279201678
0.013727924,0.29918352,0.350513016,0.899260419,0.007008376
0.259197713,0.445240639,0.523699792,0.662712682,0.118153826
0.758806199,0.936442458,0.233557872,0.066960537,0.355105166
0.518545552,0.562881056,0.750885256,0.13756397,0.233238574
0.314707891,0.581483492,0.147515342,0.849424329,0.170163425
0.730030543,0.988772756,0.917398516,0.834239845,0.918103829
0.694552911,0.572122293,0.259319211,0.533701563,0.235942308
0.328019914,0.767075387,0.50688372,0.817234104,0.24818107
0.607908937,0.41644099,0.006426218,0.179679472,0.06253836
0.532273786,0.824940067,0.180385135,0.673813571,0.310605611
0.744763727,0.864857586,0.312759566,0.554242743,0.429349663
0.42718997,0.361364044,0.4171362,0.248871042,0.078287555
0.835880072,0.713124178,0.652382939,0.220824225,0.410798666
0.712103591,0.103229105,0.916065151,0.059807401,0.303857641
0.999194048,0.108929456,0.088460552,0.709756261,0.261511487
0.342079179,0.321316487,0.777766224,0.711939349,0.207816902
0.806477689,0.842357156,0.667142428,0.467300573,0.553652749
0.929821466,0.954283222,0.715370594,0.565409978,0.809920987
0.570231602,0.606868387,0.388246917,0.255251314,0.166558419
0.958708141,0.479606943,0.629827527,0.84711544,0.644400519
0.898908722,0.342206792,0.376438927,0.612056049,0.284695342
0.59786133,0.495635157,0.270066915,0.315544068,0.12500037
0.572755482,0.587997201,0.363495543,0.482644318,0.203561667
0.243069319,0.820850677,0.054255912,0.086140622,0.083149122
0.213211581,0.152343175,0.58792099,0.154937915,0.041881715
0.95193795,0.730715901,0.964958582,0.148033048,0.707768043
0.018237469,0.472461594,0.467358189,0.650287415,0.007883304
0.788910202,0.613564971,0.475508303,0.500924618,0.33666569
0.37621111,0.158448094,0.346917328,0.797690978,0.147054965
0.513175542,0.512690273,0.942955527,0.394960135,0.335619358
0.748121503,0.19111155,0.078125053,0.477123574,0.101098915
0.001711405,0.62597829,0.460148354,0.352794997,0.000622994
0.881914817,0.090084892,0.696398416,0.193825242,0.23399593
0.480524694,0.272836727,0.638908377,0.143784594,0.120928317
0.824482483,0.789782157,0.64048501,0.889679671,0.752549198
0.580701215,0.858399952,0.122070547,0.231117556,0.233780733
0.722177201,0.604780475,0.722505683,0.835846859,0.572835959
0.375892551,0.008231572,0.587210422,0.922246865,0.224675322
0.599859042,0.982417362,0.852475324,0.854838703,0.726611435
0.077859948,0.409664456,0.12803781,0.783468663,0.031067746
0.975135679,0.039164735,0.938628254,0.66464202,0.645688962
0.175033151,0.92346675,0.194045302,0.84863582,0.140956575
0.358742349,0.140223827,0.73285452,0.385827212,0.126564499
0.240124927,0.414130755,0.356860577,0.223299969,0.041867778
0.167394027,0.52430744,0.96443415,0.515441112,0.123094124
0.114295684,0.060213204,0.869549856,0.085080177,0.043831321
0.245639889,0.087179162,0.075419729,0.270804842,0.010639106
0.344388535,0.36476048,0.604238761,0.49194243,0.127451661
0.988686122,0.233327596,0.728799108,0.562948375,0.446144998
0.449680753,0.798025778,0.332390764,0.921588084,0.358992143
0.407998894,0.409421194,0.253788009,0.864856021,0.199921499
0.422788967,0.869417412,0.612638236,0.694346828,0.341049012
0.336051387,0.58356769,0.058714966,0.445249531,0.091111234
0.342428054,0.54821208,0.501064817,0.617907942,0.15981334
0.565283017,0.563466098,0.554648793,0.008233443,0.176706656
0.74407493,0.394225068,0.691504052,0.198919158,0.250440774
0.221047587,0.09895194,0.12802009,0.226161866,0.008546785
0.566796061,0.827578024,0.943917109,0.642909659,0.563734717
0.648984706,0.238921196,0.321180739,0.831783837,0.276501477
0.342881921,0.990853006,0.923443755,0.413401289,0.343814333
0.676562122,0.614073279,0.884520929,0.367211782,0.437839802
0.585094226,0.177113514,0.689804225,0.837736858,0.353690076
0.548527482,0.179250151,0.609771361,0.237890589,0.126310428
0.373091438,0.028892013,0.010472341,0.156163173,0.004725456
0.803574919,0.441826136,0.610335912,0.227640383,0.248923565
0.751708012,0.262007164,0.742533543,0.739218936,0.438414323
0.04062273,0.395228102,0.580823818,0.782725568,0.022468856
0.246910034,0.506235965,0.878722583,0.878409564,0.222222931
0.545364613,0.855283407,0.999521343,0.919287799,0.702332186
0.535754294,0.209820499,0.897689098,0.902125303,0.445667322
0.554232251,0.070782536,0.04731995,0.91350452,0.233259687
0.030183499,0.668789368,0.418477617,0.272223965,0.010511534
0.773694219,0.544138437,0.955217905,0.105556873,0.471825867
0.149758531,0.678011269,0.272681561,0.571553328,0.06445066
0.233098952,0.251471353,0.057963663,0.352243773,0.022222874
0.830017071,0.815832988,0.46637974,0.378207282,0.425854482
0.426666384,0.735463121,0.201473803,0.908302656,0.300055569
0.187493593,0.603928188,0.397933289,0.702737085,0.095332952
0.616331644,0.457731466,0.796788336,0.760833754,0.438599394
0.504014918,0.077089771,0.62821666,0.745335582,0.240950414
0.371359001,0.226001868,0.45885048,0.939168756,0.21235395
0.254759165,0.871383822,0.621508877,0.331484721,0.159920629
0.256821095,0.326720211,0.449373326,0.603473087,0.08640261
0.154629483,0.872019261,0.543034691,0.292148262,0.088189437
0.018183581,0.859339009,0.655272383,0.432422097,0.012317869
0.946963037,0.695480339,0.201603242,0.89526894,0.627762272
0.614515557,0.592819356,0.730953491,0.064596377,0.273428847
0.255393838,0.672899621,0.380376746,0.35244302,0.092158413
0.901691005,0.76402491,0.349963218,0.428607101,0.401212987
0.942665463,0.389603836,0.961418039,0.84541019,0.844078767
0.264178986,0.696754996,0.112256252,0.790423949,0.148315236
0.568999813,0.389697774,0.97153951,0.491624619,0.380503871
0.908957571,0.468557605,0.211154169,0.122832423,0.126899619
0.31073487,0.447515135,0.449431931,0.572899952,0.113491749
0.307612386,0.256359621,0.807764754,0.702880489,0.186450809
0.39479492,0.740312258,0.01473044,0.15528986,0.112989154
0.19196928,0.795351852,0.283418401,0.212938447,0.072780674
0.809045043,0.044155535,0.358906207,0.983312611,0.44403105
0.929946008,0.759332049,0.636281494,0.771328678,0.732977505
0.709064128,0.120481559,0.757065892,0.389277818,0.262070736
0.553803541,0.040984127,0.934251106,0.375551416,0.281205847
0.983689393,0.282359705,0.508155979,0.133620855,0.175000328
0.816805273,0.568733088,0.872805613,0.690710027,0.63805859
0.544651995,0.66887889,0.396959456,0.59176777,0.260116227
0.933717316,0.649668354,0.196056545,0.445993579,0.307854728
0.543586846,0.74567811,0.599683778,0.064420487,0.249997351
0.157011547,0.986941309,0.215774334,0.088289619,0.080735869
0.334946988,0.181244036,0.720213764,0.338477513,0.111558163
0.727747961,0.507009085,0.608254022,0.259922372,0.252743522
0.275702682,0.714756404,0.184347262,0.480893412,0.106989059
0.560492661,0.064575888,0.436854131,0.36159542,0.091293836
0.083394862,0.68331955,0.205080551,0.663344257,0.039571247
0.226043215,0.919405754,0.064565149,0.908206794,0.189233793
0.511228931,0.847946591,0.466028531,0.144730922,0.24465961
0.359615801,0.483026452,0.937136371,0.073330987,0.200830423
0.57954406,0.005041348,0.324302947,0.404354837,0.077861933
0.504479672,0.001337506,0.262448593,0.007743467,0.01738967
0.596052486,0.832987258,0.622826831,0.015369901,0.322469541
0.10530777,0.850497126,0.271783246,0.351546148,0.048483497
0.965938935,0.046851735,0.030458202,0.435447731,0.093086334
0.961678509,0.76945117,0.659707003,0.174709417,0.508627827
0.835195981,0.234090863,0.994577723,0.416421127,0.50837959
0.050206788,0.564365196,0.624819728,0.730586848,0.031195107
0.738889717,0.573643354,0.515511568,0.410503104,0.282008962
0.680503481,0.18749149,0.537481501,0.849810929,0.355977508
0.022979672,0.21040312,0.655238788,0.874464319,0.014227808
0.420066741,0.050195216,0.586073455,0.830087846,0.217394512
0.399082404,0.488829918,0.122356943,0.972347822,0.239326964
0.166626374,0.082352188,0.753325347,0.756970729,0.095584024
0.932468698,0.297215395,0.101549382,0.497499462,0.161389343
0.200692013,0.438149426,0.118857822,0.345752512,0.032677366
0.071889747,0.908118409,0.897073007,0.769740169,0.079866596
0.985592296,0.003672143,0.893005442,0.425354676,0.482151162
0.136978592,0.841253553,0.66344412,0.525914564,0.097559699
0.926367099,0.304294466,0.17013238,0.297460714,0.09727921
0.381169266,0.492591018,0.885747123,0.81355363,0.321909526
0.279160736,0.838140759,0.969704882,0.024485768,0.22938736
0.919062832,0.469331284,0.434426112,0.974612415,0.624442197
0.547877604,0.857078631,0.980002603,0.568398341,0.55282646
0.560595724,0.448287724,0.434419494,0.411645056,0.156724018
0.918066247,0.900229432,0.052132576,0.180703995,0.388243224
0.116999417,0.502666229,0.00109887,0.136133846,0.015865529
0.723845143,0.019394339,0.554074929,0.246516922,0.13324026
0.085939153,0.201835754,0.762164979,0.390495408,0.033263599
0.539580418,0.652320945,0.303902168,0.203959239,0.150941825
0.114459649,0.167186648,0.335341167,0.998871032,0.065136034
0.369645258,0.75102697,0.352909565,0.396075666,0.156260621
0.384705731,0.269608136,0.885086507,0.577336557,0.228781454
0.374660616,0.667246286,0.935128401,0.013069693,0.247248572
0.561653672,0.462198576,0.274807344,0.159239275,0.088321092
0.095916333,0.681110841,0.133162155,0.100072708,0.023579049
0.634378532,0.380642421,0.620982986,0.380683316,0.21423861
0.886841894,0.066860926,0.539666549,0.199055491,0.148693879
0.684363151,0.884162536,0.675788029,0.094847539,0.426847188
0.72586055,0.86039153,0.247308302,0.366249962,0.339548135
0.315848441,0.311673335,0.137723346,0.47349142,0.053741946
0.351336649,0.158050234,0.789588803,0.082013098,0.115090245
0.821126485,0.488436616,0.032926347,0.910893653,0.439048826
0.523963911,0.046831701,0.574512624,0.647228108,0.196790939
0.968712995,0.407593446,0.575238667,0.726279126,0.496229679
0.019073527,0.109855801,0.293657003,0.04572988,0.000957433
0.407638577,0.017165958,0.667940204,0.994538946,0.292592067
0.774181292,0.526157533,0.197092951,0.634797208,0.27818458
0.015058474,0.301371571,0.685188435,0.103548171,0.004299422
0.256090671,0.551615889,0.776181039,0.080060346,0.116924182
0.124865516,0.860522151,0.694208466,0.424713393,0.087580999
0.558835636,0.061774804,0.897515195,0.335710055,0.257637448
0.707595647,0.6252484,0.070642197,0.861369665,0.402580734
0.187471864,0.868682131,0.374723919,0.386129733,0.097871827
0.477989777,0.37636364,0.218218809,0.008965368,0.045253543
0.91824295,0.096674211,0.867199292,0.325662637,0.398258803
0.622563001,0.700192708,0.63111169,0.918101145,0.538978161
0.335477139,0.066813094,0.481667959,0.809679156,0.149630914
0.461621939,0.543015441,0.077039306,0.751632902,0.199825253
0.020854305,0.361532492,0.403355608,0.052853861,0.003088471
0.08778209,0.306038259,0.161121802,0.885034635,0.039629486
0.789519293,0.24523636,0.081237532,0.152164291,0.035486674
0.684405805,0.371736808,0.553221266,0.839075489,0.392948068
0.779765327,0.214513775,0.60859843,0.034197415,0.162806295
0.762168576,0.313654515,0.381181169,0.450699357,0.170271565
0.589506387,0.81834627,0.0048252,0.501944101,0.271662753
0.830987906,0.207835747,0.22595666,0.137763314,0.047046729
0.193484524,0.96259702,0.630812035,0.694622563,0.174814946
0.287459408,0.321760427,0.935350003,0.259549814,0.150309004
0.098566883,0.659466207,0.869259124,0.391937442,0.066242961
0.994869932,0.341425989,0.213744278,0.862060167,0.45038063
0.067190803,0.894758142,0.178926734,0.059921611,0.028092391
0.531061656,0.832227554,0.853141578,0.031155021,0.377431863
0.526887223,0.505696467,0.463203197,0.089069885,0.125983889
0.88905175,0.463943298,0.509367087,0.185639798,0.226334949
0.19131853,0.036277526,0.958294971,0.882165483,0.162416159
0.243254726,0.145962427,0.562505843,0.418445127,0.062372236
0.159486382,0.683830347,0.357902067,0.190167696,0.050388254
0.567729183,0.790836902,0.529709991,0.341191994,0.29023101
0.816460822,0.556111273,0.319808538,0.489890759,0.265974443
0.50012148,0.090946937,0.113195427,0.884814164,0.201043998
0.384839963,0.615242439,0.461478893,0.539330677,0.169784389
0.66676625,0.150835826,0.334897573,0.085114568,0.047391185
0.138945295,0.902750593,0.119450003,0.996086133,0.126538489
0.220624771,0.937707327,0.284834689,0.161164578,0.108812121
0.613611412,0.125543034,0.70289351,0.977213172,0.449398543
0.340091239,0.609989507,0.870699729,0.515167977,0.237316221
0.369638581,0.829096151,0.232887142,0.808231858,0.257799916
0.333145444,0.25649295,0.350804642,0.466409829,0.067693598
0.747786966,0.015256077,0.30739431,0.866980357,0.316455573
0.163354013,0.003190009,0.92811493,0.17329499,0.072810041
0.135758322,0.702398413,0.014929624,0.84998984,0.082545753
0.667862035,0.858935091,0.294168698,0.010857261,0.275300275
0.65172674,0.46750593,0.45319878,0.316927087,0.170880701
0.902744711,0.377289039,0.639635094,0.961088447,0.665851444
0.131176887,0.336263154,0.764457513,0.407786179,0.056652527
0.926520744,0.256923869,0.719198328,0.410896439,0.348414416
0.909329792,0.296538204,0.367723237,0.342964379,0.154940635
0.021640476,0.528919274,0.439094309,0.391214365,0.006769228
0.272686485,0.188905864,0.584555668,0.464023818,0.080811848
0.909759289,0.414955887,0.600885326,0.261371591,0.273640434
0.413953781,0.159210546,0.413737731,0.028326662,0.040842607
0.166165376,0.205601553,0.239235758,0.711481937,0.050324206
0.170961457,0.950286973,0.373702777,0.916074552,0.160865472
0.565682287,0.511681494,0.515470355,0.185571658,0.158946676
0.792739088,0.518396999,0.09799304,0.7894389,0.3573477
0.443527091,0.51808427,0.541434435,0.723000492,0.240456498
0.566037254,0.585888194,0.36800291,0.048784862,0.136152077
0.037091861,0.273290177,0.003048916,0.68637076,0.010122399
0.290135604,0.46680689,0.720591727,0.829690863,0.20680112
0.365028093,0.890219594,0.386425901,0.182393096,0.17796637
0.399848295,0.032237635,0.433677769,0.314206193,0.057546407
0.80680313,0.741124519,0.395323531,0.78929762,0.535933897
0.117322149,0.324821355,0.70988527,0.569645728,0.054786057
0.391631043,0.672908189,0.333831861,0.565265119,0.173056627
0.720429093,0.937885378,0.338112533,0.903589543,0.652140747
0.076135804,0.347309076,0.255611498,0.370459815,0.012303596
0.630249014,0.67882558,0.37855861,0.148214808,0.197292653
0.727239945,0.00418573,0.536567123,0.372858157,0.15524573
0.018299192,0.178624721,0.570956925,0.574633158,0.006295854
0.055600004,0.193966414,0.778488476,0.064804508,0.018010701
0.726720115,0.107827823,0.087712005,0.286399102,0.036824609
0.56118635,0.431704275,0.302425464,0.997093806,0.356921758
0.441277352,0.861850654,0.383887912,0.987955385,0.411758616
0.640723947,0.70585888,0.658215172,0.357323742,0.339315942
0.359990093,0.639632491,0.871073531,0.311689972,0.227702636
0.102093412,0.475875659,0.791494978,0.537165807,0.058268235
0.913873217,0.191430863,0.739965603,0.430270692,0.351534007
0.799321843,0.544755039,0.17028413,0.940581601,0.483768957
0.07185286,0.628317305,0.475991977,0.478569546,0.030551111
0.732839499,0.335674095,0.446822769,0.452027014,0.189313001
0.113789403,0.632905882,0.18222515,0.223856916,0.027530651
0.475359866,0.341370985,0.168735376,0.316119016,0.058216612
0.868944804,0.453603251,0.691534336,0.297632189,0.335656245
0.926095527,0.216554308,0.900470734,0.589600593,0.558144888
0.674757631,0.276661988,0.015193674,0.235846232,0.044667656
0.678452155,0.509133595,0.195493865,0.219904105,0.117301896
0.491516438,0.10004309,0.276791957,0.312590838,0.045301949
0.776155692,0.025068665,0.08185524,0.585311925,0.135795722
0.732454301,0.659976518,0.160609147,0.559869712,0.283759534
0.399393593,0.563673087,0.816794389,0.688627576,0.291375272
0.655516549,0.345485005,0.516787206,0.376458015,0.173105383
0.802136502,0.253795827,0.919781857,0.483549287,0.458914685
0.050952435,0.995696918,0.126241842,0.363853221,0.029036227
0.96913654,0.788182515,0.227168068,0.864961691,0.688569445
0.307619547,0.221937776,0.14092395,0.263579141,0.021316481
0.414579809,0.786456573,0.25896062,0.235549371,0.153613853
0.390244705,0.652698852,0.851497134,0.951369209,0.401204051
0.160110736,0.419897055,0.874858438,0.884183908,0.137973185
0.430253737,0.550894552,0.672664279,0.09206629,0.164451205
0.061740736,0.652239653,0.523841029,0.198627457,0.02282181
0.218675262,0.041805229,0.961995807,0.596246893,0.14024672
0.39167087,0.405422649,0.694388484,0.931313019,0.296472686
0.044564827,0.512915861,0.229512076,0.934146751,0.026480167
0.180190785,0.409045223,0.048428058,0.792383485,0.071854216
0.004291546,0.143415607,0.490119342,0.299265421,0.00075176
0.879155464,0.684392425,0.803337875,0.401218359,0.560338924
0.788426835,0.775622764,0.506535231,0.903327935,0.659980265
0.434767833,0.172493628,0.711624982,0.585325978,0.191030609
0.300649009,0.726837988,0.160583063,0.789019203,0.176876575
0.75163825,0.595367838,0.272149866,0.23919068,0.182550605
0.660770024,0.090854896,0.689175013,0.139398338,0.166067599
0.95022534,0.341696744,0.437095296,0.361178885,0.208222475
0.219052199,0.59326876,0.122142983,0.980482132,0.145476064
0.137503337,0.440572252,0.292589146,0.143544919,0.020647327
0.148568373,0.122326891,0.544420412,0.371295028,0.033369753
0.301831741,0.154238271,0.492080704,0.733960838,0.121431644
0.90250496,0.366487932,0.493079852,0.006861578,0.170342499
0.904397983,0.655683259,0.842652791,0.955637626,0.92846742
0.833646307,0.726787077,0.028258882,0.385773766,0.282539164
0.877632678,0.815888919,0.869065474,0.906443904,0.984085168
0.226027339,0.675879735,0.72716463,0.522800948,0.142273207
0.163875534,0.348803473,0.40308994,0.912570532,0.091518778
0.211239804,0.179917613,0.989965052,0.323827453,0.118005459
0.100333057,0.497275579,0.592195041,0.225911364,0.032558775
0.886526259,0.718133014,0.689621413,0.226677165,0.462179497
0.291211572,0.412747401,0.780127689,0.670268109,0.178835788
0.595548751,0.209936134,0.606481386,0.967906185,0.401618793
0.752406118,0.693024384,0.427881991,0.451621884,0.326291492
0.866442323,0.550055752,0.844802843,0.015416428,0.440365342
0.491045721,0.392520245,0.356814152,0.29263412,0.090112588
0.387212003,0.793134969,0.340224846,0.27320075,0.158651343
0.856980182,0.289352895,0.452747516,0.090964259,0.127252948
0.489211242,0.368593905,0.186288895,0.55348241,0.116654328
0.085341838,0.738368286,0.047784707,0.508058882,0.034375476
0.895400745,0.246895835,0.120315354,0.41138045,0.109537602
0.610668699,0.640336464,0.505931244,0.374395864,0.246151232
0.691558986,0.598909012,0.502940194,0.913082067,0.499775746
0.24853368,0.579757109,0.087870563,0.88150327,0.139289154
0.41474878,0.00032841,0.304185827,0.372916546,0.048027053
0.996476795,0.008048825,0.592709117,0.018735155,0.175240353
0.300148718,0.938326174,0.836869695,0.586369644,0.288838552
0.733364872,0.808962598,0.060378938,0.274611808,0.268953406
0.546446994,0.202710743,0.54190492,0.447143736,0.146089901
0.354705269,0.265831196,0.839511372,0.840081259,0.262691545
0.459141843,0.283158511,0.589304331,0.799501815,0.244874461
0.274080785,0.667517628,0.368291487,0.150717334,0.082763369
0.297384863,0.451447334,0.998327028,0.221654019,0.185804881
0.273295593,0.381952936,0.749510676,0.412524093,0.119953593
0.574465456,0.105361498,0.012887446,0.465432636,0.065458808
0.642760809,0.247102204,0.696026621,0.992134857,0.491661926
0.320560856,0.573994291,0.060634402,0.356394256,0.073755097
0.597982771,0.051217795,0.373309707,0.764497943,0.217199453
0.317051382,0.074631477,0.942109187,0.931458549,0.279124841
0.30032781,0.200149322,0.95118971,0.353906355,0.160686089
0.403955645,0.763260789,0.333784122,0.781379157,0.263486585
0.120263478,0.032308981,0.693050911,0.232511137,0.032196028
0.302881032,0.759972814,0.906941008,0.188171073,0.217394227
0.20394443,0.970522391,0.946252388,0.835242538,0.25849318
0.534031671,0.552231729,0.613153314,0.002135349,0.181816804
0.67101879,0.186772057,0.861474865,0.794855636,0.472671751
0.047166434,0.930179655,0.837593283,0.171452216,0.037643355
0.836153033,0.615962222,0.645368662,0.968104262,0.724583474
0.484169326,0.827677727,0.872308291,0.955065365,0.570865175
0.490990267,0.753459608,0.888373125,0.434715907,0.379507517
0.58878913,0.004354763,0.914213104,0.881016442,0.47456243
0.963533444,0.055201387,0.796617009,0.9325441,0.72615944
0.83859106,0.500084588,0.850780245,0.363205003,0.463669364
0.789972959,0.823774506,0.207068147,0.951360282,0.642472384
0.634790049,0.701489878,0.199793993,0.06560296,0.170221947
0.133525316,0.013191821,0.2351305,0.045956342,0.003843684
0.417462152,0.027211171,0.719764494,0.513238776,0.163272665
0.497645031,0.725741044,0.268301401,0.336140106,0.177080982
0.104381665,0.552372198,0.5433576,0.993033194,0.082799057
0.140828323,0.737892908,0.591880348,0.685960331,0.096139966
0.962016557,0.719317022,0.390598866,0.435116329,0.413335547
0.713766086,0.427522653,0.36470679,0.41929551,0.175442057
0.880385164,0.383082894,0.017437733,0.204124558,0.083074647
