X1,X2,X3,Y
3.50339126,1.400562884,4.738744761,3.667222526
4.034779357,1.61814475,8.281614234,4.114075615
1.274482656,1.452866655,6.153548647,1.311562876
1.408041475,1.330504567,3.081885847,1.56100638
2.133459985,1.702428304,6.123629674,2.221016281
4.288920701,1.134362783,7.892969139,4.333912507
1.243427298,1.931026012,6.900071175,1.295180103
4.117744432,1.074768716,4.469254483,4.242237294
1.750627025,1.556564334,3.421214835,1.965881976
1.241253261,1.163922886,9.22632368,1.251249653
4.528660357,1.328067314,4.216097646,4.771571811
3.042604574,1.260398789,8.847376755,3.073957292
4.840529795,1.453985036,8.410080556,4.914533606
4.544976385,1.601243336,3.502183379,5.110405509
3.545334249,1.486243756,7.849675927,3.610643835
3.156032182,1.681234416,3.758476614,3.528757322
2.178951678,1.56007817,5.797028208,2.262417875
3.507792897,1.653763304,9.115635401,3.566984831
4.654795281,1.579387562,8.807596737,4.73148986
2.744465646,1.745674711,3.156763256,3.293947136
4.047376148,1.397287869,4.533648815,4.254482888
2.059100056,1.359025919,4.08750721,2.183310066
1.174307945,1.49992988,9.959383264,1.187856559
3.529790392,1.183874211,8.830608649,3.56194564
4.686075733,1.881741163,3.057946217,5.944945711
4.477408309,1.440973856,8.2549425,4.547223052
1.499957872,1.723358766,5.450557195,1.581068052
1.828036478,1.439776041,7.345079312,1.86420186
4.432059574,1.489936937,8.970602608,4.494486104
2.362280205,1.463892347,4.531592252,2.49610962
1.206189477,1.642539571,9.514703619,1.224574699
4.911606239,1.511009235,8.672978441,4.987887527
1.999221757,1.920897144,6.359894509,2.097164555
2.954822234,1.939423946,8.404279326,3.036787497
3.682123559,1.684619899,8.166081541,3.763067548
4.643454425,1.074390501,5.101643781,4.749982367
4.728532021,1.746294242,6.729348238,4.896268512
3.350266645,1.57588244,3.823525109,3.677110079
1.900458246,1.89496037,3.46724997,2.269369907
3.829757226,1.695848577,8.26864909,3.912937175
2.227588232,1.746484873,5.225876777,2.363482837
2.181229628,1.729253589,6.066147899,2.275651322
1.474928735,1.626858375,7.06651013,1.515641294
1.770710261,1.413331677,6.392446934,1.81564288
1.971548972,1.481913346,8.042285967,2.005896818
2.667580519,1.471343634,5.311293222,2.776232099
3.442303766,1.223164115,4.366557518,3.585864859
1.964720642,1.302376607,9.380813674,1.983933739
1.980364015,1.894768776,8.874023798,2.02711121
3.953935077,1.011179963,7.010489863,3.995718278
1.751742561,1.716611164,3.68816216,1.979190237
1.521216157,1.434730397,6.0120036,1.566476282
4.883926073,1.312135559,8.637173552,4.941278417
2.908488313,1.307830342,8.764488811,2.941420052
3.83817622,1.35173808,3.836360362,4.10119117
2.125926211,1.996792191,7.237216733,2.211777237
2.310276231,1.01350313,5.562927929,2.349600155
2.474409152,1.829554319,6.92033143,2.56569587
3.283592176,1.881926568,5.234215958,3.51890692
1.012673519,1.971496033,7.026354085,1.055056277
2.985249017,1.80950669,7.005153226,3.090121983
1.922272204,1.887788491,4.888027886,2.083961984
1.693276553,1.456038924,9.878135607,1.71197658
2.517565553,1.957681722,8.502413837,2.587076456
1.378641598,1.478265642,8.423973064,1.400371971
1.939036609,1.535575461,8.524023188,1.971287389
3.402337497,1.667092823,7.276295821,3.495313289
2.111516572,1.887241712,7.824022826,2.175761023
2.2284902,1.104191924,9.799473219,2.242773356
3.739873167,1.390266952,8.038148866,3.79709888
2.996398319,1.691792585,6.950914225,3.089299228
1.992811819,1.61052049,8.841454611,2.026719408
1.275595336,1.456631475,3.455620552,1.406673935
4.041474123,1.887257194,7.957810033,4.160158766
4.386961728,1.960353107,7.753527362,4.534281679
1.826247213,1.142775371,3.642177858,1.923374123
1.001850334,1.102743679,7.651559755,1.012419792
4.764146828,1.275009228,6.218756299,4.867550924
2.292882795,1.467036388,5.789113879,2.370252099
4.767706986,1.445034747,6.530135206,4.888909389
1.913371297,1.573281686,7.778108946,1.95375602
3.934127149,1.691974326,8.668299309,4.011283212
2.316023324,1.210299886,8.72621579,2.338626465
4.67976139,1.651478048,6.613240124,4.83287998
4.806441782,1.052826293,7.328491684,4.856822559
2.929690594,1.078252348,7.948515574,2.957024749
1.15290822,1.183793692,3.002913051,1.25449988
1.087565352,1.134948492,8.921098048,1.096474832
4.833735295,1.503392844,9.40421541,4.896711439
2.798258336,1.707842705,5.181433221,2.963886793
2.427943098,1.044178841,8.464217156,2.446631692
3.566036659,1.600103955,7.454470163,3.65114119
3.100911344,1.343272782,3.970270692,3.295243294
4.19289842,1.277942613,3.821513412,4.449035677
1.216597866,1.455338864,6.092326172,1.252869782
4.33124926,1.164675733,8.078938042,4.376970645
2.512392855,1.914115272,5.162087441,2.70524513
3.305275798,1.240709598,3.956689979,3.480834374
4.007187864,1.122713625,8.550794058,4.042181973
4.698767821,1.09075213,6.951457474,4.757701805
2.555302656,1.52346918,6.844500381,2.621055093
2.985710342,1.75855427,6.662244675,3.095494809
1.6047515,1.026112047,7.7708761,1.618927464
4.770542655,1.908980127,6.848911836,4.967399562
3.922129968,1.531477013,8.143080482,3.993390253
1.008384784,1.929634481,4.452347753,1.118931809
4.838938992,1.91266463,6.85811952,5.038866615
1.712864051,1.308013042,9.106313623,1.730812068
1.148165439,1.992419443,7.211792098,1.194662468
4.986352178,1.277719693,7.258268556,5.065456101
3.302644973,1.603396431,9.081014224,3.355361592
3.054282063,1.833371347,6.246121488,3.195014621
2.959767866,1.797608263,7.244432704,3.055322859
1.200582186,1.130018749,5.438352688,1.227370648
2.245095817,1.624820957,7.496990406,2.299757282
3.024226337,1.457316389,8.296367789,3.071991498
4.77774979,1.442082612,7.697648037,4.863864504
4.578955726,1.473412729,6.233854471,4.712477273
3.158879968,1.462105786,3.711297179,3.436825603
2.18438962,1.014014237,3.437041514,2.286147321
1.654939163,1.359681829,8.015743096,1.679274477
1.950470249,1.306248431,3.116461905,2.148285554
4.988666739,1.302391861,8.97721433,5.042009722
4.042712611,1.501695016,9.306589961,4.096392144
1.509222318,1.220601275,3.062662491,1.645556959
1.257956991,1.985895848,5.456898178,1.350567176
4.205125824,1.780013566,5.63386029,4.432158194
1.616315091,1.929042958,3.386365418,1.966589431
3.442161783,1.18674548,8.013070352,3.480544503
1.341015536,1.419695181,4.053260198,1.431710854
4.970576685,1.14728548,3.829743624,5.209846323
3.906806149,1.818218291,8.073400774,4.009818278
2.613637711,1.002064348,9.622637607,2.627925607
1.789571433,1.854176346,7.461610221,1.847522566
4.482497397,1.211496784,9.50368639,4.519368257
2.47970684,1.714732566,3.330279688,2.892611583
3.558817566,1.212041006,9.162890969,3.59036694
1.483244719,1.920980799,5.245472214,1.593979254
4.64139377,1.93880356,3.001738444,6.079678784
4.4738897,1.689877089,6.555783941,4.630365467
2.448919721,1.517615165,3.627877431,2.696158744
2.291490529,1.91801608,7.635665905,2.367395497
3.757484101,1.506674021,5.360723052,3.915307042
3.043562548,1.546062061,9.02143885,3.089266324
1.938437749,1.933914221,6.156405988,2.041793653
2.997830929,1.216694431,4.590163091,3.109040128
3.905763074,1.734093199,3.381639838,4.549466286
3.648025857,1.625580898,7.169623069,3.745570808
4.168410064,1.496575865,4.039883249,4.487699572
3.392927552,1.360529809,5.534935943,3.500322282
4.726587937,1.538084702,9.295720232,4.792648685
1.256522015,1.65041822,3.338828559,1.44546549
4.656462045,1.586927802,4.583803658,4.963401118
1.705519049,1.712175199,9.495065992,1.733942671
2.164560643,1.864384889,6.825792889,2.250121982
4.726492115,1.294701535,6.993767924,4.809623997
2.662797415,1.202485993,9.32793872,2.68520275
3.254287822,1.384131704,3.204783836,3.608163287
1.872066561,1.967739854,7.641183882,1.937408391
4.397999428,1.770196422,9.807662838,4.471435572
3.882259445,1.741869852,4.277963658,4.250565856
1.074636834,1.30811236,6.920194728,1.094366458
1.24226218,1.10870087,6.108600826,1.263243065
3.115177983,1.312032993,3.504419807,3.359516249
3.622939449,1.434079673,5.504425484,3.752532488
2.577951111,1.457942285,4.261756117,2.743482022
2.98687606,1.554896092,7.836572284,3.047465676
2.807898995,1.764109422,7.007918438,2.901329714
3.101789952,1.597812444,5.601591751,3.236238312
1.038675842,1.289866848,9.691355048,1.047999536
4.613438418,1.405804172,5.245405479,4.788620378
1.56913566,1.152488229,3.672012648,1.6526435
2.540032854,1.215056362,3.733338088,2.686286581
2.300456703,1.895881997,3.367620734,2.783456585
1.141722945,1.498942597,6.949323267,1.169246395
4.043860697,1.55344751,3.097651874,4.674106435
3.220727149,1.573934577,7.463220799,3.294830057
4.537631493,1.416922387,3.462446583,4.973111138
3.197679026,1.140931295,8.873041316,3.224446385
2.394328553,1.964765868,5.02277076,2.601632596
3.187651928,1.990457431,6.559906514,3.34537126
3.377350536,1.609239802,7.145148503,3.466410851
2.76693256,1.106836397,7.811185317,2.795136029
4.142759101,1.027698566,8.567993641,4.172885712
3.512681918,1.789816746,5.095573086,3.751735161
3.964166369,1.961353298,7.26083087,4.117226588
1.907617826,1.840736722,4.533761183,2.087405731
4.121211188,1.714970054,8.412801403,4.209606069
1.25193144,1.862947962,8.621379087,1.282224473
4.724368813,1.017653874,5.437662999,4.809342612
2.796530492,1.249541752,7.638890279,2.834712142
2.457288402,1.755026303,7.984207584,2.518895021
1.130258395,1.622818015,4.694135638,1.204528735
3.964368389,1.019840115,7.219368516,4.004526193
3.137239261,1.753399517,8.883530645,3.2001942
1.187787259,1.640630206,4.5875499,1.271905167
1.811583521,1.295654829,7.165982947,1.841941057
3.872253169,1.813306643,9.568701348,3.943713415
4.98345808,1.082461776,8.427430749,5.025082713
1.143769054,1.977695536,5.54405903,1.224316791
4.986529456,1.556108252,8.581605199,5.070588757
3.276333194,1.53678035,7.085068418,3.356235363
1.017645779,1.602473291,5.182645538,1.07008297
1.601825753,1.295123829,7.990901618,1.623288099
3.453757648,1.495127289,3.721399384,3.771536399
3.154286727,1.204242594,8.613431707,3.185574256
4.9177928,1.808237322,4.684509068,5.330956435
4.738180143,1.141543269,3.096754213,5.097130792
4.530374664,1.624447136,8.9570639,4.606769194
4.011598045,1.082626517,7.807759158,4.050728088
3.605637919,1.466917762,7.67600926,3.673338459
2.214245511,1.642800928,9.52605956,2.247924625
4.909024134,1.872746327,8.775750205,5.024770313
4.000614643,1.771744919,8.60683125,4.088171607
2.229599397,1.331524134,4.74920232,2.322759221
3.548788568,1.371574099,7.559104279,3.608689967
2.56483472,1.511925667,6.242861498,2.643532256
1.067357856,1.465830322,8.700557741,1.082836076
2.369956095,1.226992394,9.225052553,2.391201541
3.537036402,1.74469793,4.624541143,3.819266642
2.141520292,1.68246917,6.210780339,2.224704414
3.255887132,1.342748928,8.785820716,3.294591054
4.814501974,1.666196542,5.08032814,5.096393442
2.518924828,1.250767403,5.405910225,2.589180309
4.302918139,1.861396224,6.557936463,4.487479001
3.618710525,1.773820068,3.544854094,4.179622542
4.902705203,1.472186506,6.17240911,5.04840295
3.917101759,1.349179449,6.251547097,4.011639218
1.563560676,1.323847825,9.471223072,1.579062048
4.359587372,1.845315383,3.528798011,5.11463273
2.242663592,1.445081074,5.200892861,2.334591032
4.172367011,1.330987214,3.756296011,4.461858904
1.885847657,1.465182639,4.380815004,2.001086312
1.795778022,1.7772809,5.910624692,1.882917321
1.094850175,1.265408343,3.087619108,1.200282309
4.889220838,1.534703013,4.323155899,5.229852519
4.891367783,1.212508639,5.968577204,4.995535183
2.926951798,1.511770772,6.085011371,3.021691364
2.903184595,1.106999952,6.384364988,2.947835965
4.699978284,1.209956384,6.894018271,4.774081684
4.289943268,1.148116965,4.793964259,4.418530037
1.669360856,1.433801614,4.500258248,1.761137591
1.301244777,1.338964924,8.087446715,1.319453808
1.793227567,1.344230763,3.044143237,1.998643765
4.538459926,1.516475769,3.389003581,5.074878726
2.599166728,1.766853252,9.088591979,2.649718951
1.947931891,1.077640037,3.4202658,2.052470805
2.717496858,1.122073489,9.640513224,2.736092943
3.796569106,1.510493522,5.716886603,3.936456998
2.339530994,1.086506568,3.294477192,2.478179963
4.737314937,1.654669687,5.071563854,5.011554073
4.188021262,1.783190792,5.311845808,4.44603029
4.772322516,1.375436751,4.82549365,4.978860716
4.188013889,1.409388948,4.847396727,4.377111521
1.53913334,1.583196189,5.023359591,1.621785543
3.411754728,1.855797653,4.993774897,3.674938995
2.935941375,1.866769048,4.993864085,3.165420855
3.962946764,1.723941307,5.374126724,4.184066706
1.480808656,1.028404174,5.867857773,1.504088821
3.346892347,1.003736063,7.91323697,3.374145832
1.647507912,1.819148017,3.883495107,1.864750853
3.49308564,1.720947065,7.993941999,3.576957952
3.838923708,1.702812497,5.457268951,4.040660126
1.454878328,1.016073412,9.911846622,1.462583408
3.460207305,1.558004665,7.207478181,3.543998622
4.877838816,1.363531956,7.28520607,4.965587777
4.042705089,1.895133282,8.941290876,4.136691278
2.479071594,1.887966393,5.582760256,2.634277469
2.620620442,1.598535323,7.678619446,2.679323009
2.480502554,1.539223567,3.216580224,2.824941075
4.676639506,1.86620295,5.310069022,4.995298999
2.658698941,1.076954191,6.837461591,2.692305026
3.910087057,1.580436484,6.212945068,4.043084842
4.365241951,1.054023511,7.228033091,4.412408431
3.795445905,1.915939001,4.02294547,4.316398956
1.365120705,1.523956396,4.980704779,1.433889322
2.100185772,1.904913179,3.238029426,2.59715969
2.435042867,1.206276257,6.697898756,2.47552079
2.682666115,1.476164295,7.294108428,2.739349946
2.19661336,1.478215927,5.254375974,2.289066577
3.884440024,1.763613449,4.369613112,4.245606356
2.409169848,1.099391831,4.929623837,2.47141372
4.398013533,1.86974407,4.117075292,4.936438727
2.991718539,1.305725191,6.38791723,3.056247198
2.459640394,1.810997853,4.656055445,2.669875492
1.897575302,1.848116344,8.575889845,1.943234454
1.399018706,1.024640061,3.808096092,1.452588812
1.408121724,1.958292037,5.64929008,1.501200991
3.466994873,1.346952166,9.514187765,3.50227038
4.804507762,1.973453101,6.199589708,5.068135244
3.937783448,1.322803874,5.847242948,4.042589093
1.066312115,1.933724001,4.204066251,1.200887178
3.386353393,1.619507006,7.981179743,3.458299151
4.237010716,1.077464755,6.453021571,4.297337259
4.364272755,1.618453015,4.565011415,4.667456648
3.859666606,1.1126317,6.647363878,3.914895763
2.171368078,1.205972595,3.5445788,2.309125436
2.298176312,1.656452924,8.049077377,2.348444037
2.59605532,1.497317566,8.557027081,2.636735396
3.037536937,1.867860913,7.883520531,3.126562185
1.334263121,1.838259603,6.953387497,1.383485279
2.526133966,1.295176931,3.981267484,2.671448011
1.170327517,1.371769852,3.30433079,1.286418894
2.403630567,1.88136811,5.249310481,2.574673853
1.432946724,1.20499112,6.790142049,1.456057735
2.444987139,1.979674893,5.662508928,2.609670432
3.749752456,1.369368212,9.952068773,3.785761145
3.36463575,1.034764701,7.461853547,3.397461714
3.109284154,1.379153015,9.898573551,3.13991014
4.814701998,1.262141102,8.514965643,4.868481769
1.096516715,1.895325995,3.887077233,1.255933635
2.313931393,1.661766367,3.350169045,2.664872596
2.529463119,1.779945949,9.95249402,2.570912907
1.595606306,1.774069303,7.127145263,1.647460522
4.167537425,1.657308143,9.88892463,4.227327131
2.704481384,1.876964824,9.837748104,2.755091131
1.623429638,1.729541699,3.776194738,1.826240761
1.284151824,1.673349296,6.305904911,1.331902147
4.394557301,1.611721557,8.027515713,4.485901672
3.578068308,1.978375173,8.296791674,3.684344623
3.965109564,1.900350612,7.871003419,4.085987278
3.657772979,1.994937653,8.590097505,3.760590332
4.051760563,1.28298705,6.075629152,4.145237848
1.63579266,1.944793261,4.192265012,1.846501816
3.691710278,1.034644997,7.37999596,3.728534069
3.551900602,1.909544627,4.967397449,3.847545296
1.024932638,1.14053251,4.268862226,1.063596415
4.103226223,1.976211506,6.499265779,4.307167659
1.424038808,1.693319685,7.575683441,1.46100328
4.032356761,1.418425107,4.224660226,4.280853826
1.111986086,1.123727588,5.699650146,1.134249279
1.010008062,1.791935784,7.005870559,1.044761002
2.123054793,1.746240392,3.758799782,2.397484438
3.074530748,1.236501093,5.320127237,3.1610953
4.56095509,1.045269663,9.378472993,4.589549923
4.16895351,1.640258031,4.085332898,4.551958192
3.68934418,1.705235221,4.086871292,4.0596086
4.031737009,1.287417965,8.761197326,4.075983442
2.127746445,1.240432248,4.752567588,2.204146318
2.219612776,1.63594955,8.927809613,2.257842937
4.057184889,1.683170346,8.414302217,4.140878764
1.486576741,1.390306369,6.842615693,1.518246321
4.528639272,1.437773191,9.589618674,4.580413574
4.587405903,1.613696337,4.794069566,4.871684309
1.152221199,1.145893398,5.161121479,1.181715426
2.979959065,1.614491031,6.593966415,3.073508785
4.260704711,1.310799001,3.776368077,4.543171865
2.549363374,1.055086236,7.419571541,2.575537277
2.526025886,1.006548984,9.723539557,2.539669721
2.352647063,1.627994531,6.371378992,2.433425576
2.492256956,1.605182476,8.518628113,2.537717031
4.550334081,1.216930026,8.061848696,4.603078394
2.465073697,1.123990484,5.681691565,2.514773149
4.270615932,1.768363218,4.247563495,4.697029862
1.158079197,1.805975122,4.207615321,1.282192973
2.511527289,1.532269181,9.684326972,2.543566982
4.916580329,1.72211948,9.090662341,5.00724843
1.008677626,1.55775052,5.281910827,1.055630597
2.401200466,1.692312359,7.054441329,2.473426268
2.69923197,1.860237342,6.931734336,2.802017816
2.205490715,1.821511729,5.703193165,2.327387157
4.607832013,1.587329636,9.585161249,4.672345273
2.226295031,1.712535161,6.750107116,2.301599522
1.409293703,1.962429521,4.271811527,1.586623604
2.50556195,1.051696739,9.59982477,2.52073457
4.457235575,1.287473463,6.274546971,4.554137667
1.2242935,1.613368261,8.494249651,1.246993302
1.301571589,1.197112902,9.991200136,1.311016113
4.06520487,1.609323159,6.605156019,4.191520079
2.853562087,1.011122813,4.79196054,2.919289304
4.331660924,1.652905997,9.885274879,4.393515076
1.090898632,1.312097655,3.885525355,1.158979543
4.381500112,1.280030827,8.10509608,4.437184792
4.160227033,1.849985889,3.946634809,4.70970467
4.237948794,1.448467861,7.906833745,4.31090143
1.371193058,1.464375932,7.27503631,1.399844876
3.559426664,1.768676858,7.007936132,3.678508509
3.911307515,1.980488169,5.646496924,4.176647859
3.90234554,1.863277609,6.440564073,4.076674628
4.705795347,1.756980122,6.782001009,4.872130625
1.981009244,1.156928886,8.65532565,1.998947111
4.315907761,1.450078578,7.391542515,4.401437621
4.838129316,1.651822774,8.028185227,4.943909363
2.959013668,1.583635182,9.271431566,3.003146946
4.798717296,1.656940191,9.931262931,4.866933
1.19550571,1.864666625,3.750766528,1.377836575
3.219762413,1.655692764,3.134253114,3.792041322
3.314466327,1.683595906,5.095807795,3.511663601
3.974201654,1.429045184,7.456422451,4.049263815
3.352363725,1.112308183,4.058408231,3.485842474
2.778615048,1.078647917,5.112640247,2.842598842
2.223697584,1.896496133,4.959858455,2.406573825
3.088352948,1.613439627,9.680781768,3.13216023
2.876454629,1.414482562,8.039883601,2.922032181
4.406274082,1.59894317,5.571451631,4.599767949
2.42637974,1.741411049,3.540158307,2.786858305
1.993466861,1.159247943,5.011246113,2.049046186
4.999788671,1.842085112,8.886799433,5.110790135
1.182991872,1.274859671,7.731628581,1.199409208
3.116969067,1.588636659,8.067336912,3.179220932
2.959022277,1.62511176,6.83450746,3.046396133
1.214675875,1.718989367,5.84207452,1.270939544
1.41321637,1.603813441,6.493413275,1.458400805
3.226766352,1.947684376,7.558413829,3.339545566
2.597123874,1.335442503,4.061476469,2.750033762
1.198331013,1.343479488,7.843324603,1.216307141
3.983217782,1.26618882,7.273496847,4.044980328
4.257345076,1.92663149,7.143896035,4.421160453
1.518884822,1.718832193,8.508735088,1.550857485
4.286201019,1.831515087,5.850102362,4.513079257
3.705252166,1.317238961,9.024631167,3.745363396
4.008107765,1.748085316,3.430378728,4.658328441
4.848362438,1.188589737,5.890176427,4.950195761
4.822360485,1.921237002,6.780904657,5.02841312
1.145800522,1.44597287,3.803247609,1.238828273
4.817946706,1.616502549,4.724063458,5.127478827
1.375706291,1.497152856,9.998472491,1.391393295
2.051539098,1.42052267,5.823763709,2.115434139
2.913694957,1.250477789,6.299793696,2.972849026
1.695623996,1.0911073,5.350468237,1.732020669
3.195066606,1.966413563,6.90573545,3.333049586
4.911226707,1.619474669,8.781603604,4.996933406
4.409496187,1.8299395,8.424881158,4.517344804
2.576781457,1.536531069,5.936989476,2.667671132
4.761135165,1.686038589,9.625060556,4.835908501
2.399300904,1.380510893,7.036320943,2.446857205
1.720958526,1.434835988,7.361013282,1.754614832
1.381751874,1.297392023,7.989466264,1.400338551
1.070415786,1.09053718,6.018248325,1.088434458
2.783861804,1.112513598,4.777474882,2.862557153
2.057300247,1.238236931,3.912805946,2.168760032
4.507197345,1.48129784,9.856007824,4.558981159
4.329302514,1.984684953,5.407910739,4.654051647
3.2844993,1.097669328,9.103186951,3.308640734
2.025489064,1.818487187,7.832910513,2.082384706
3.839901677,1.701278655,4.898332274,4.094814376
3.064763634,1.12724616,6.450449,3.112661248
1.537543461,1.078679759,7.044221656,1.555893521
3.799979469,1.011986717,9.824078485,3.820302592
1.484817585,1.792178028,9.256325772,1.513456299
2.992239419,1.837291841,7.970312016,3.075055854
4.250803829,1.02252823,9.308271069,4.276686324
3.899097862,1.277124443,5.428651987,4.011692533
4.126392541,1.291833773,8.048730312,4.180591457
4.605970831,1.724377915,7.849707561,4.721296526
3.562300881,1.018743237,9.850194201,3.581507095
4.705390771,1.87566165,9.063385202,4.809508657
3.302314889,1.442298756,5.01981474,3.447689054
1.806393315,1.878327004,8.014811021,1.858141429
4.053894838,1.450252179,6.847381107,4.147997287
1.288799848,1.567341704,9.672242092,1.306061654
3.346380822,1.040890896,6.201720201,3.394534297
2.485106413,1.670153592,3.140988376,2.934305226
3.712961195,1.81924843,6.754170715,3.85545161
4.66805149,1.914241187,9.909130052,4.757669695
1.191286439,1.424039521,3.5551084,1.300147987
3.876468447,1.632329548,9.640359356,3.933261987
4.846292005,1.296102738,5.435634258,4.99023087
1.359065085,1.796063684,6.532242078,1.413546727
4.012949524,1.582119268,4.227374531,4.327444272
3.34385919,1.787272846,8.088880518,3.428599901
3.226761464,1.085845902,7.400566233,3.262065607
2.178810193,1.459130023,7.310203188,2.22355459
3.553763867,1.74082553,4.290614928,3.888171646
3.111904524,1.374323664,8.779905756,3.150743379
2.099155227,1.433364776,9.996332969,2.121073558
4.146703043,1.694156215,7.395476151,4.259986382
2.803860883,1.504916802,3.166043269,3.186903266
1.611618484,1.937716709,4.068652487,1.832827721
4.243721391,1.942425104,8.031830935,4.37354608
4.079347983,1.733795352,9.670506439,4.146535003
4.659401001,1.730069647,6.129897581,4.856854498
4.287192866,1.109236597,7.982264738,4.329196356
4.515518722,1.116622731,7.486369858,4.566600883
2.011736269,1.064977673,3.464251373,2.114114013
4.399773378,1.346799423,7.182052076,4.479233976
4.012726642,1.780862238,9.568773191,4.084081421
3.236929633,1.652849979,8.235264286,3.304162929
3.259220906,1.602563929,5.007589987,3.44014346
3.751926736,1.501002478,9.972060182,3.795165656
1.107811143,1.474163777,7.856701906,1.127842165
1.312542757,1.917105004,8.438977076,1.347781178
1.335067105,1.50134944,8.06303402,1.358830926
4.095578691,1.801121903,3.941823898,4.604336197
1.968805971,1.225448405,7.927886477,1.992756616
3.257942808,1.659704004,9.269738126,3.311453203
2.207802735,1.523555873,5.976140857,2.283248245
4.15546955,1.96566403,5.239062926,4.482966464
4.31598221,1.612545619,4.079404865,4.698656683
3.763166387,1.719490192,8.166530403,3.849462198
3.512718019,1.5614178,3.907670847,3.831919326
4.415083108,1.817429399,4.85766146,4.760846396
1.291945712,1.038856246,6.442038744,1.309079433
2.538918357,1.169662869,7.214972369,2.572954172
4.822597319,1.016917208,3.714994687,5.014107769
4.284937313,1.15410153,7.705967139,4.333817223
3.766621611,1.276005619,4.418414795,3.934253569
3.49866338,1.460767155,6.264556642,3.597842688
2.305520118,1.440265415,4.983823434,2.408274685
2.770481603,1.747832177,5.938143303,2.898900522
2.141069477,1.106251195,9.026200212,2.157333388
1.996604526,1.115427418,5.06945105,2.046764001
1.044954735,1.241798817,6.665669134,1.063574368
2.176439427,1.676787913,4.573744578,2.339316502
2.810296907,1.751874527,8.530037493,2.871509125
3.895852975,1.178461692,7.295237977,3.94770044
2.84016767,1.801469702,9.89943259,2.888395866
3.446700258,1.123516979,5.21086611,3.529721179
4.034105691,1.679594322,8.308221109,4.119156385
1.981722033,1.940563745,3.071871756,2.556412833
1.238849764,1.24575214,7.554490404,1.25604512
2.674512517,1.45439732,5.363221515,2.77863142
2.378198228,1.79036432,4.439815687,2.598870977
4.817103618,1.967048404,5.884585231,5.111110713
1.149028219,1.233361967,6.073486167,1.173479339
3.899184178,1.317014928,9.26114922,3.939219597
4.96846531,1.988904363,7.817083257,5.137536167
4.553808681,1.684647293,5.687167834,4.767786759
1.652195525,1.037556641,3.133772325,1.750949734
3.533407279,1.195985939,6.238667298,3.600181561
4.140000166,1.2400698,7.05126723,4.205546437
3.43707069,1.619141296,3.348523038,3.926631981
3.70636406,1.030843229,4.314900168,3.81688816
3.785110067,1.034132546,5.603519983,3.851263106
3.06529825,1.633018448,9.642231121,3.110228379
4.732739054,1.050166801,3.917028634,4.912587521
1.351227652,1.864095122,5.238456005,1.445868768
2.408993434,1.975370048,3.748459951,2.834521463
4.812576574,1.648632871,5.323704048,5.061386441
4.526994804,1.616130168,6.323217758,4.682519312
2.520166068,1.429081421,5.847078627,2.598987877
3.71969635,1.000437903,5.655790992,3.77929161
4.668780958,1.680121675,7.001532654,4.809301142
1.55618226,1.908629699,8.928378359,1.59300657
2.951207029,1.035462385,3.895356803,3.061345749
4.546408435,1.483504058,6.700481651,4.662110406
2.269366015,1.485583115,9.887394179,2.29542366
4.657612875,1.110208032,5.794752321,4.745522069
4.592506871,1.183092152,9.570699044,4.628003096
2.440823364,1.810204438,7.961022106,2.506479829
1.478659734,1.433342249,6.796019539,1.512686587
1.20440126,1.357513882,7.711247716,1.223509524
4.95168118,1.519424652,3.883272585,5.380658986
1.178900299,1.249718836,6.00662622,1.205275626
1.155091393,1.203417065,3.161010639,1.249158041
4.088322075,1.048058513,7.330112092,4.130763205
2.524300731,1.986476592,8.07177429,2.604401614
3.052542006,1.246450513,8.605846348,3.085072757
3.407094024,1.159085783,8.999350571,3.435709943
1.902341688,1.056060846,6.426259988,1.928561348
2.248972908,1.875098237,4.973166852,2.428183236
3.161171798,1.89497279,5.699994287,3.351822516
3.722408093,1.456129502,4.797282439,3.906722601
1.322607331,1.872549833,5.903325881,1.394629007
1.095815511,1.087928879,9.895900279,1.102498282
1.869127701,1.406853926,6.928863259,1.908890034
4.916051016,1.108843244,4.491963879,5.073043495
3.890116429,1.028205097,5.453360393,3.961161819
1.344997154,1.545726266,8.882843573,1.365835107
2.233047985,1.458880981,4.280265094,2.375275424
4.966508268,1.148146769,7.698062976,5.022687222
2.561705139,1.956370175,4.953340914,2.788406992
1.834539361,1.973315564,6.910774272,1.914236235
4.120954875,1.680174636,6.720390291,4.256116908
1.179350478,1.658447646,7.963726498,1.205786642
2.124732868,1.53857138,9.960190334,2.150545537
3.615478902,1.931025278,9.143202739,3.698914123
2.26251963,1.508275606,7.19255468,2.313968718
4.792010598,1.32798381,6.604698391,4.891915312
4.677585182,1.826087946,8.030680342,4.803415361
3.633296917,1.300820171,4.769779819,3.77645044
2.347438286,1.846419593,6.247954672,2.457187681
2.859162661,1.046067598,4.912451475,2.926277341
3.719724374,1.434888808,4.555564808,3.919212346
1.305223835,1.459435633,9.413135,1.321200041
1.984178905,1.860553675,7.633999891,2.045870503
1.28806694,1.563049431,3.17487341,1.479830756
4.532364263,1.962002563,7.745914428,4.685151523
2.15043335,1.355590212,3.202075039,2.373632108
4.47412507,1.820182508,9.20572293,4.564232387
1.293118052,1.388036509,6.340031577,1.325268953
3.857598399,1.17950626,4.831125239,3.977979397
